delivery_id,date,product_id,qty,warehouse_id,store_id
DVWS_000143,01/02/2022,PRD_253,15,WRH_001,STR_011
DVWS_000143,01/02/2022,PRD_101,32,WRH_001,STR_011
DVWS_000143,01/02/2022,PRD_145,83,WRH_001,STR_011
DVWS_000143,01/02/2022,PRD_063,80,WRH_001,STR_011
DVWS_000144,01/02/2022,PRD_136,46,WRH_003,STR_011
DVWS_000144,01/02/2022,PRD_129,36,WRH_003,STR_011
DVWS_000145,01/02/2022,PRD_169,65,WRH_009,STR_011
DVWS_000146,01/02/2022,PRD_011,39,WRH_002,STR_011
DVWS_000147,01/02/2022,PRD_057,84,WRH_004,STR_011
DVWS_000147,01/02/2022,PRD_254,10,WRH_004,STR_011
DVWS_000148,01/02/2022,PRD_013,8,WRH_006,STR_011
DVWS_000149,01/02/2022,PRD_204,90,WRH_005,STR_011
DVWS_000149,01/02/2022,PRD_010,59,WRH_005,STR_011
DVWS_000150,01/02/2022,PRD_239,2,WRH_001,STR_012
DVWS_000150,01/02/2022,PRD_046,60,WRH_001,STR_012
DVWS_000151,01/02/2022,PRD_024,96,WRH_004,STR_012
DVWS_000151,01/02/2022,PRD_031,22,WRH_004,STR_012
DVWS_000151,01/02/2022,PRD_078,39,WRH_004,STR_012
DVWS_000151,01/02/2022,PRD_083,89,WRH_004,STR_012
DVWS_000151,01/02/2022,PRD_064,93,WRH_004,STR_012
DVWS_000152,01/02/2022,PRD_079,6,WRH_006,STR_012
DVWS_000152,01/02/2022,PRD_179,60,WRH_006,STR_012
DVWS_000152,01/02/2022,PRD_181,80,WRH_006,STR_012
DVWS_000152,01/02/2022,PRD_129,20,WRH_006,STR_012
DVWS_000152,01/02/2022,PRD_139,76,WRH_006,STR_012
DVWS_000153,01/02/2022,PRD_068,34,WRH_008,STR_012
DVWS_000153,01/02/2022,PRD_015,55,WRH_008,STR_012
DVWS_000153,01/02/2022,PRD_017,82,WRH_008,STR_012
DVWS_000154,01/02/2022,PRD_013,77,WRH_003,STR_012
DVWS_000154,01/02/2022,PRD_280,68,WRH_003,STR_012
DVWS_000154,01/02/2022,PRD_184,61,WRH_003,STR_012
DVWS_000155,01/02/2022,PRD_224,68,WRH_009,STR_012
DVWS_000156,01/02/2022,PRD_144,86,WRH_001,STR_013
DVWS_000156,01/02/2022,PRD_042,76,WRH_001,STR_013
DVWS_000156,01/02/2022,PRD_282,72,WRH_001,STR_013
DVWS_000157,01/02/2022,PRD_229,14,WRH_009,STR_013
DVWS_000158,01/02/2022,PRD_300,26,WRH_005,STR_013
DVWS_000158,01/02/2022,PRD_005,91,WRH_005,STR_013
DVWS_000158,01/02/2022,PRD_213,82,WRH_005,STR_013
DVWS_000158,01/02/2022,PRD_180,6,WRH_005,STR_013
DVWS_000159,01/02/2022,PRD_298,93,WRH_006,STR_013
DVWS_000159,01/02/2022,PRD_051,39,WRH_006,STR_013
DVWS_000160,01/03/2022,PRD_281,85,WRH_003,STR_001
DVWS_000161,01/03/2022,PRD_282,59,WRH_004,STR_001
DVWS_000161,01/03/2022,PRD_115,34,WRH_004,STR_001
DVWS_000161,01/03/2022,PRD_019,18,WRH_004,STR_001
DVWS_000162,01/03/2022,PRD_153,89,WRH_009,STR_001
DVWS_000162,01/03/2022,PRD_079,87,WRH_009,STR_001
DVWS_000163,01/03/2022,PRD_212,26,WRH_007,STR_001
DVWS_000163,01/03/2022,PRD_213,38,WRH_007,STR_001
DVWS_000163,01/03/2022,PRD_045,59,WRH_007,STR_001
DVWS_000163,01/03/2022,PRD_232,93,WRH_007,STR_001
DVWS_000163,01/03/2022,PRD_086,48,WRH_007,STR_001
DVWS_000164,01/03/2022,PRD_143,86,WRH_006,STR_001
DVWS_000164,01/03/2022,PRD_239,9,WRH_006,STR_001
DVWS_000165,01/03/2022,PRD_261,95,WRH_002,STR_001
DVWS_000165,01/03/2022,PRD_229,86,WRH_002,STR_001
DVWS_000165,01/03/2022,PRD_168,25,WRH_002,STR_001
DVWS_000165,01/03/2022,PRD_199,8,WRH_002,STR_001
DVWS_000165,01/03/2022,PRD_021,2,WRH_002,STR_001
DVWS_000166,01/03/2022,PRD_177,88,WRH_001,STR_001
DVWS_000167,01/03/2022,PRD_156,50,WRH_006,STR_002
DVWS_000168,01/03/2022,PRD_196,20,WRH_001,STR_002
DVWS_000168,01/03/2022,PRD_183,85,WRH_001,STR_002
DVWS_000169,01/03/2022,PRD_058,45,WRH_003,STR_002
DVWS_000169,01/03/2022,PRD_276,78,WRH_003,STR_002
DVWS_000170,01/03/2022,PRD_086,13,WRH_007,STR_002
DVWS_000170,01/03/2022,PRD_072,16,WRH_007,STR_002
DVWS_000170,01/03/2022,PRD_205,42,WRH_007,STR_002
DVWS_000170,01/03/2022,PRD_260,53,WRH_007,STR_002
DVWS_000171,01/03/2022,PRD_265,76,WRH_004,STR_002
DVWS_000172,01/03/2022,PRD_020,90,WRH_005,STR_002
DVWS_000172,01/03/2022,PRD_110,48,WRH_005,STR_002
DVWS_000172,01/03/2022,PRD_281,34,WRH_005,STR_002
DVWS_000172,01/03/2022,PRD_180,31,WRH_005,STR_002
DVWS_000172,01/03/2022,PRD_218,76,WRH_005,STR_002
DVWS_000173,01/03/2022,PRD_280,87,WRH_007,STR_003
DVWS_000173,01/03/2022,PRD_140,19,WRH_007,STR_003
DVWS_000173,01/03/2022,PRD_235,54,WRH_007,STR_003
DVWS_000173,01/03/2022,PRD_075,33,WRH_007,STR_003
DVWS_000173,01/03/2022,PRD_269,93,WRH_007,STR_003
DVWS_000174,01/03/2022,PRD_223,1,WRH_006,STR_003
DVWS_000175,01/03/2022,PRD_023,34,WRH_001,STR_003
DVWS_000175,01/03/2022,PRD_110,37,WRH_001,STR_003
DVWS_000175,01/03/2022,PRD_070,97,WRH_001,STR_003
DVWS_000176,01/03/2022,PRD_188,45,WRH_003,STR_004
DVWS_000176,01/03/2022,PRD_155,59,WRH_003,STR_004
DVWS_000176,01/03/2022,PRD_166,60,WRH_003,STR_004
DVWS_000176,01/03/2022,PRD_237,90,WRH_003,STR_004
DVWS_000177,01/03/2022,PRD_128,5,WRH_006,STR_004
DVWS_000177,01/03/2022,PRD_185,89,WRH_006,STR_004
DVWS_000177,01/03/2022,PRD_179,50,WRH_006,STR_004
DVWS_000177,01/03/2022,PRD_091,62,WRH_006,STR_004
DVWS_000178,01/03/2022,PRD_099,30,WRH_008,STR_004
DVWS_000178,01/03/2022,PRD_015,9,WRH_008,STR_004
DVWS_000178,01/03/2022,PRD_152,37,WRH_008,STR_004
DVWS_000178,01/03/2022,PRD_169,38,WRH_008,STR_004
DVWS_000179,01/03/2022,PRD_169,32,WRH_005,STR_004
DVWS_000179,01/03/2022,PRD_008,84,WRH_005,STR_004
DVWS_000179,01/03/2022,PRD_054,65,WRH_005,STR_004
DVWS_000180,01/03/2022,PRD_092,32,WRH_009,STR_004
DVWS_000180,01/03/2022,PRD_229,28,WRH_009,STR_004
DVWS_000180,01/03/2022,PRD_252,50,WRH_009,STR_004
DVWS_000181,01/03/2022,PRD_270,44,WRH_002,STR_005
DVWS_000181,01/03/2022,PRD_086,12,WRH_002,STR_005
DVWS_000181,01/03/2022,PRD_020,50,WRH_002,STR_005
DVWS_000182,01/03/2022,PRD_278,28,WRH_008,STR_005
DVWS_000183,01/03/2022,PRD_150,91,WRH_009,STR_005
DVWS_000183,01/03/2022,PRD_009,10,WRH_009,STR_005
DVWS_000184,01/03/2022,PRD_043,79,WRH_003,STR_005
DVWS_000184,01/03/2022,PRD_077,75,WRH_003,STR_005
DVWS_000184,01/03/2022,PRD_290,69,WRH_003,STR_005
DVWS_000184,01/03/2022,PRD_076,63,WRH_003,STR_005
DVWS_000185,01/03/2022,PRD_124,29,WRH_005,STR_005
DVWS_000185,01/03/2022,PRD_147,27,WRH_005,STR_005
DVWS_000185,01/03/2022,PRD_005,83,WRH_005,STR_005
DVWS_000185,01/03/2022,PRD_094,59,WRH_005,STR_005
DVWS_000185,01/03/2022,PRD_198,87,WRH_005,STR_005
DVWS_000186,01/03/2022,PRD_048,28,WRH_006,STR_005
DVWS_000186,01/03/2022,PRD_209,41,WRH_006,STR_005
DVWS_000186,01/03/2022,PRD_241,37,WRH_006,STR_005
DVWS_000186,01/03/2022,PRD_206,49,WRH_006,STR_005
DVWS_000187,01/03/2022,PRD_052,4,WRH_007,STR_005
DVWS_000188,01/03/2022,PRD_009,77,WRH_004,STR_005
DVWS_000188,01/03/2022,PRD_201,25,WRH_004,STR_005
DVWS_000188,01/03/2022,PRD_025,78,WRH_004,STR_005
DVWS_000188,01/03/2022,PRD_050,95,WRH_004,STR_005
DVWS_000188,01/03/2022,PRD_108,25,WRH_004,STR_005
DVWS_000189,01/03/2022,PRD_216,5,WRH_001,STR_005
DVWS_000189,01/03/2022,PRD_109,68,WRH_001,STR_005
DVWS_000189,01/03/2022,PRD_295,50,WRH_001,STR_005
DVWS_000190,01/03/2022,PRD_107,97,WRH_008,STR_006
DVWS_000191,01/03/2022,PRD_245,2,WRH_001,STR_006
DVWS_000192,01/03/2022,PRD_259,52,WRH_006,STR_006
DVWS_000192,01/03/2022,PRD_120,44,WRH_006,STR_006
DVWS_000192,01/03/2022,PRD_029,30,WRH_006,STR_006
DVWS_000192,01/03/2022,PRD_162,8,WRH_006,STR_006
DVWS_000192,01/03/2022,PRD_059,14,WRH_006,STR_006
DVWS_000193,01/03/2022,PRD_098,43,WRH_009,STR_006
DVWS_000193,01/03/2022,PRD_017,36,WRH_009,STR_006
DVWS_000193,01/03/2022,PRD_175,62,WRH_009,STR_006
DVWS_000193,01/03/2022,PRD_065,72,WRH_009,STR_006
DVWS_000193,01/03/2022,PRD_004,57,WRH_009,STR_006
DVWS_000194,01/03/2022,PRD_198,14,WRH_003,STR_006
DVWS_000194,01/03/2022,PRD_177,63,WRH_003,STR_006
DVWS_000194,01/03/2022,PRD_115,84,WRH_003,STR_006
DVWS_000195,01/03/2022,PRD_298,80,WRH_004,STR_006
DVWS_000195,01/03/2022,PRD_105,58,WRH_004,STR_006
DVWS_000195,01/03/2022,PRD_246,76,WRH_004,STR_006
DVWS_000195,01/03/2022,PRD_033,7,WRH_004,STR_006
DVWS_000195,01/03/2022,PRD_111,48,WRH_004,STR_006
DVWS_000196,01/03/2022,PRD_180,18,WRH_002,STR_006
DVWS_000197,01/03/2022,PRD_094,74,WRH_007,STR_006
DVWS_000197,01/03/2022,PRD_187,43,WRH_007,STR_006
DVWS_000197,01/03/2022,PRD_012,1,WRH_007,STR_006
DVWS_000197,01/03/2022,PRD_041,67,WRH_007,STR_006
DVWS_000197,01/03/2022,PRD_006,75,WRH_007,STR_006
DVWS_000198,01/03/2022,PRD_084,49,WRH_004,STR_007
DVWS_000198,01/03/2022,PRD_070,96,WRH_004,STR_007
DVWS_000199,01/03/2022,PRD_282,30,WRH_003,STR_007
DVWS_000199,01/03/2022,PRD_186,85,WRH_003,STR_007
DVWS_000199,01/03/2022,PRD_100,2,WRH_003,STR_007
DVWS_000199,01/03/2022,PRD_287,48,WRH_003,STR_007
DVWS_000200,01/03/2022,PRD_221,92,WRH_009,STR_007
DVWS_000201,01/03/2022,PRD_241,74,WRH_009,STR_008
DVWS_000201,01/03/2022,PRD_202,30,WRH_009,STR_008
DVWS_000202,01/03/2022,PRD_124,52,WRH_008,STR_008
DVWS_000203,01/03/2022,PRD_233,71,WRH_004,STR_008
DVWS_000203,01/03/2022,PRD_132,51,WRH_004,STR_008
DVWS_000204,01/03/2022,PRD_125,79,WRH_003,STR_008
DVWS_000205,01/03/2022,PRD_103,22,WRH_001,STR_008
DVWS_000205,01/03/2022,PRD_051,94,WRH_001,STR_008
DVWS_000206,01/03/2022,PRD_211,44,WRH_006,STR_008
DVWS_000206,01/03/2022,PRD_164,30,WRH_006,STR_008
DVWS_000206,01/03/2022,PRD_044,16,WRH_006,STR_008
DVWS_000206,01/03/2022,PRD_064,86,WRH_006,STR_008
DVWS_000207,01/03/2022,PRD_222,9,WRH_002,STR_008
DVWS_000207,01/03/2022,PRD_175,20,WRH_002,STR_008
DVWS_000208,01/03/2022,PRD_192,63,WRH_005,STR_008
DVWS_000208,01/03/2022,PRD_118,26,WRH_005,STR_008
DVWS_000208,01/03/2022,PRD_049,31,WRH_005,STR_008
DVWS_000208,01/03/2022,PRD_242,38,WRH_005,STR_008
DVWS_000209,01/03/2022,PRD_278,16,WRH_007,STR_008
DVWS_000209,01/03/2022,PRD_243,97,WRH_007,STR_008
DVWS_000210,01/03/2022,PRD_001,96,WRH_009,STR_009
DVWS_000210,01/03/2022,PRD_141,43,WRH_009,STR_009
DVWS_000210,01/03/2022,PRD_031,12,WRH_009,STR_009
DVWS_000211,01/03/2022,PRD_237,86,WRH_007,STR_009
DVWS_000211,01/03/2022,PRD_158,35,WRH_007,STR_009
DVWS_000211,01/03/2022,PRD_041,55,WRH_007,STR_009
DVWS_000212,01/03/2022,PRD_002,90,WRH_001,STR_009
DVWS_000212,01/03/2022,PRD_259,14,WRH_001,STR_009
DVWS_000212,01/03/2022,PRD_271,51,WRH_001,STR_009
DVWS_000212,01/03/2022,PRD_235,61,WRH_001,STR_009
DVWS_000212,01/03/2022,PRD_100,21,WRH_001,STR_009
DVWS_000213,01/03/2022,PRD_249,17,WRH_004,STR_009
DVWS_000213,01/03/2022,PRD_206,55,WRH_004,STR_009
DVWS_000213,01/03/2022,PRD_055,40,WRH_004,STR_009
DVWS_000214,01/03/2022,PRD_233,22,WRH_002,STR_009
DVWS_000214,01/03/2022,PRD_079,51,WRH_002,STR_009
DVWS_000215,01/03/2022,PRD_074,60,WRH_006,STR_009
DVWS_000216,01/03/2022,PRD_102,71,WRH_005,STR_009
DVWS_000216,01/03/2022,PRD_206,56,WRH_005,STR_009
DVWS_000216,01/03/2022,PRD_212,84,WRH_005,STR_009
DVWS_000217,01/03/2022,PRD_277,39,WRH_008,STR_009
DVWS_000218,01/03/2022,PRD_002,4,WRH_004,STR_010
DVWS_000219,01/03/2022,PRD_065,80,WRH_006,STR_010
DVWS_000219,01/03/2022,PRD_001,21,WRH_006,STR_010
DVWS_000219,01/03/2022,PRD_072,96,WRH_006,STR_010
DVWS_000220,01/03/2022,PRD_133,62,WRH_005,STR_010
DVWS_000220,01/03/2022,PRD_290,18,WRH_005,STR_010
DVWS_000220,01/03/2022,PRD_083,32,WRH_005,STR_010
DVWS_000220,01/03/2022,PRD_303,80,WRH_005,STR_010
DVWS_000220,01/03/2022,PRD_231,96,WRH_005,STR_010
DVWS_000221,01/03/2022,PRD_274,95,WRH_002,STR_010
DVWS_000222,01/03/2022,PRD_007,45,WRH_001,STR_010
DVWS_000222,01/03/2022,PRD_161,5,WRH_001,STR_010
DVWS_000222,01/03/2022,PRD_086,84,WRH_001,STR_010
DVWS_000222,01/03/2022,PRD_134,96,WRH_001,STR_010
DVWS_000223,01/03/2022,PRD_106,49,WRH_008,STR_010
DVWS_000224,01/03/2022,PRD_270,69,WRH_007,STR_010
DVWS_000224,01/03/2022,PRD_094,26,WRH_007,STR_010
DVWS_000224,01/03/2022,PRD_108,8,WRH_007,STR_010
DVWS_000224,01/03/2022,PRD_088,7,WRH_007,STR_010
DVWS_000225,01/03/2022,PRD_258,78,WRH_009,STR_010
DVWS_000225,01/03/2022,PRD_127,4,WRH_009,STR_010
DVWS_000225,01/03/2022,PRD_101,81,WRH_009,STR_010
DVWS_000225,01/03/2022,PRD_032,43,WRH_009,STR_010
DVWS_000226,01/03/2022,PRD_303,96,WRH_003,STR_010
DVWS_000227,01/03/2022,PRD_074,67,WRH_006,STR_011
DVWS_000228,01/03/2022,PRD_140,99,WRH_001,STR_011
DVWS_000228,01/03/2022,PRD_129,22,WRH_001,STR_011
DVWS_000229,01/03/2022,PRD_276,96,WRH_002,STR_011
DVWS_000230,01/03/2022,PRD_267,20,WRH_009,STR_012
DVWS_000230,01/03/2022,PRD_145,71,WRH_009,STR_012
DVWS_000230,01/03/2022,PRD_140,79,WRH_009,STR_012
DVWS_000230,01/03/2022,PRD_107,50,WRH_009,STR_012
DVWS_000231,01/03/2022,PRD_062,32,WRH_008,STR_012
DVWS_000231,01/03/2022,PRD_048,6,WRH_008,STR_012
DVWS_000231,01/03/2022,PRD_270,46,WRH_008,STR_012
DVWS_000231,01/03/2022,PRD_200,84,WRH_008,STR_012
DVWS_000232,01/03/2022,PRD_077,53,WRH_007,STR_012
DVWS_000232,01/03/2022,PRD_262,50,WRH_007,STR_012
DVWS_000233,01/03/2022,PRD_303,31,WRH_002,STR_012
DVWS_000233,01/03/2022,PRD_149,8,WRH_002,STR_012
DVWS_000234,01/03/2022,PRD_287,7,WRH_003,STR_013
DVWS_000234,01/03/2022,PRD_054,49,WRH_003,STR_013
DVWS_000234,01/03/2022,PRD_294,66,WRH_003,STR_013
DVWS_000234,01/03/2022,PRD_099,97,WRH_003,STR_013
DVWS_000234,01/03/2022,PRD_232,98,WRH_003,STR_013
DVWS_000235,01/03/2022,PRD_192,78,WRH_007,STR_013
DVWS_000236,01/03/2022,PRD_235,35,WRH_004,STR_013
DVWS_000236,01/03/2022,PRD_207,80,WRH_004,STR_013
DVWS_000237,01/03/2022,PRD_207,86,WRH_008,STR_013
DVWS_000238,01/03/2022,PRD_212,41,WRH_005,STR_013
DVWS_000238,01/03/2022,PRD_282,69,WRH_005,STR_013
DVWS_000238,01/03/2022,PRD_159,16,WRH_005,STR_013
DVWS_000239,01/03/2022,PRD_128,86,WRH_001,STR_013
DVWS_000239,01/03/2022,PRD_194,34,WRH_001,STR_013
DVWS_000239,01/03/2022,PRD_308,1,WRH_001,STR_013
DVWS_000240,01/03/2022,PRD_025,1,WRH_009,STR_013
DVWS_000240,01/03/2022,PRD_087,69,WRH_009,STR_013
DVWS_000240,01/03/2022,PRD_093,2,WRH_009,STR_013
DVWS_000240,01/03/2022,PRD_253,25,WRH_009,STR_013
DVWS_000241,01/03/2022,PRD_105,21,WRH_002,STR_013
DVWS_000241,01/03/2022,PRD_026,59,WRH_002,STR_013
DVWS_000241,01/03/2022,PRD_033,82,WRH_002,STR_013
DVWS_000242,01/03/2022,PRD_005,2,WRH_006,STR_013
DVWS_000242,01/03/2022,PRD_042,12,WRH_006,STR_013
DVWS_000242,01/03/2022,PRD_051,66,WRH_006,STR_013
DVWS_000243,01/04/2022,PRD_125,14,WRH_007,STR_001
DVWS_000243,01/04/2022,PRD_117,55,WRH_007,STR_001
DVWS_000243,01/04/2022,PRD_184,98,WRH_007,STR_001
DVWS_000243,01/04/2022,PRD_285,14,WRH_007,STR_001
DVWS_000244,01/04/2022,PRD_133,73,WRH_002,STR_001
DVWS_000244,01/04/2022,PRD_207,80,WRH_002,STR_001
DVWS_000244,01/04/2022,PRD_145,26,WRH_002,STR_001
DVWS_000244,01/04/2022,PRD_104,2,WRH_002,STR_001
DVWS_000244,01/04/2022,PRD_164,44,WRH_002,STR_001
DVWS_000245,01/04/2022,PRD_183,99,WRH_009,STR_001
DVWS_000246,01/04/2022,PRD_231,83,WRH_003,STR_001
DVWS_000246,01/04/2022,PRD_099,52,WRH_003,STR_001
DVWS_000247,01/04/2022,PRD_216,86,WRH_001,STR_001
DVWS_000247,01/04/2022,PRD_142,76,WRH_001,STR_001
DVWS_000248,01/04/2022,PRD_102,10,WRH_008,STR_001
DVWS_000249,01/04/2022,PRD_254,65,WRH_005,STR_001
DVWS_000249,01/04/2022,PRD_145,92,WRH_005,STR_001
DVWS_000249,01/04/2022,PRD_038,87,WRH_005,STR_001
DVWS_000249,01/04/2022,PRD_180,93,WRH_005,STR_001
DVWS_000249,01/04/2022,PRD_182,48,WRH_005,STR_001
DVWS_000250,01/04/2022,PRD_173,99,WRH_004,STR_001
DVWS_000250,01/04/2022,PRD_027,6,WRH_004,STR_001
DVWS_000250,01/04/2022,PRD_197,16,WRH_004,STR_001
DVWS_000250,01/04/2022,PRD_119,25,WRH_004,STR_001
DVWS_000251,01/04/2022,PRD_006,92,WRH_006,STR_001
DVWS_000251,01/04/2022,PRD_121,48,WRH_006,STR_001
DVWS_000251,01/04/2022,PRD_245,100,WRH_006,STR_001
DVWS_000251,01/04/2022,PRD_200,3,WRH_006,STR_001
DVWS_000251,01/04/2022,PRD_238,44,WRH_006,STR_001
DVWS_000252,01/04/2022,PRD_266,61,WRH_009,STR_002
DVWS_000252,01/04/2022,PRD_301,28,WRH_009,STR_002
DVWS_000252,01/04/2022,PRD_210,29,WRH_009,STR_002
DVWS_000252,01/04/2022,PRD_053,37,WRH_009,STR_002
DVWS_000252,01/04/2022,PRD_155,69,WRH_009,STR_002
DVWS_000253,01/04/2022,PRD_226,22,WRH_003,STR_002
DVWS_000253,01/04/2022,PRD_110,81,WRH_003,STR_002
DVWS_000253,01/04/2022,PRD_218,37,WRH_003,STR_002
DVWS_000254,01/04/2022,PRD_009,85,WRH_001,STR_002
DVWS_000254,01/04/2022,PRD_001,85,WRH_001,STR_002
DVWS_000255,01/04/2022,PRD_198,61,WRH_008,STR_002
DVWS_000255,01/04/2022,PRD_048,1,WRH_008,STR_002
DVWS_000255,01/04/2022,PRD_168,36,WRH_008,STR_002
DVWS_000255,01/04/2022,PRD_107,16,WRH_008,STR_002
DVWS_000255,01/04/2022,PRD_207,83,WRH_008,STR_002
DVWS_000256,01/04/2022,PRD_249,3,WRH_005,STR_002
DVWS_000256,01/04/2022,PRD_261,9,WRH_005,STR_002
DVWS_000256,01/04/2022,PRD_188,83,WRH_005,STR_002
DVWS_000257,01/04/2022,PRD_192,31,WRH_004,STR_002
DVWS_000257,01/04/2022,PRD_272,17,WRH_004,STR_002
DVWS_000257,01/04/2022,PRD_009,74,WRH_004,STR_002
DVWS_000257,01/04/2022,PRD_072,68,WRH_004,STR_002
DVWS_000258,01/04/2022,PRD_207,99,WRH_006,STR_002
DVWS_000258,01/04/2022,PRD_132,8,WRH_006,STR_002
DVWS_000258,01/04/2022,PRD_008,76,WRH_006,STR_002
DVWS_000258,01/04/2022,PRD_307,95,WRH_006,STR_002
DVWS_000258,01/04/2022,PRD_136,30,WRH_006,STR_002
DVWS_000259,01/04/2022,PRD_261,7,WRH_002,STR_002
DVWS_000259,01/04/2022,PRD_046,39,WRH_002,STR_002
DVWS_000259,01/04/2022,PRD_202,63,WRH_002,STR_002
DVWS_000259,01/04/2022,PRD_082,28,WRH_002,STR_002
DVWS_000259,01/04/2022,PRD_309,11,WRH_002,STR_002
DVWS_000260,01/04/2022,PRD_077,94,WRH_007,STR_002
DVWS_000260,01/04/2022,PRD_087,9,WRH_007,STR_002
DVWS_000260,01/04/2022,PRD_283,60,WRH_007,STR_002
DVWS_000260,01/04/2022,PRD_010,73,WRH_007,STR_002
DVWS_000260,01/04/2022,PRD_018,58,WRH_007,STR_002
DVWS_000261,01/04/2022,PRD_078,70,WRH_008,STR_003
DVWS_000261,01/04/2022,PRD_055,77,WRH_008,STR_003
DVWS_000261,01/04/2022,PRD_305,22,WRH_008,STR_003
DVWS_000262,01/04/2022,PRD_049,64,WRH_001,STR_003
DVWS_000262,01/04/2022,PRD_067,85,WRH_001,STR_003
DVWS_000262,01/04/2022,PRD_263,29,WRH_001,STR_003
DVWS_000262,01/04/2022,PRD_053,48,WRH_001,STR_003
DVWS_000263,01/04/2022,PRD_163,11,WRH_009,STR_003
DVWS_000264,01/04/2022,PRD_107,76,WRH_007,STR_004
DVWS_000264,01/04/2022,PRD_063,22,WRH_007,STR_004
DVWS_000264,01/04/2022,PRD_154,92,WRH_007,STR_004
DVWS_000265,01/04/2022,PRD_148,1,WRH_002,STR_004
DVWS_000265,01/04/2022,PRD_202,82,WRH_002,STR_004
DVWS_000265,01/04/2022,PRD_055,68,WRH_002,STR_004
DVWS_000265,01/04/2022,PRD_002,49,WRH_002,STR_004
DVWS_000265,01/04/2022,PRD_306,77,WRH_002,STR_004
DVWS_000266,01/04/2022,PRD_074,84,WRH_001,STR_004
DVWS_000266,01/04/2022,PRD_101,50,WRH_001,STR_004
DVWS_000266,01/04/2022,PRD_111,8,WRH_001,STR_004
DVWS_000267,01/04/2022,PRD_239,29,WRH_003,STR_004
DVWS_000268,01/04/2022,PRD_107,25,WRH_002,STR_005
DVWS_000268,01/04/2022,PRD_243,12,WRH_002,STR_005
DVWS_000268,01/04/2022,PRD_166,52,WRH_002,STR_005
DVWS_000268,01/04/2022,PRD_109,89,WRH_002,STR_005
DVWS_000268,01/04/2022,PRD_004,49,WRH_002,STR_005
DVWS_000269,01/04/2022,PRD_045,51,WRH_008,STR_005
DVWS_000269,01/04/2022,PRD_298,41,WRH_008,STR_005
DVWS_000270,01/04/2022,PRD_116,42,WRH_001,STR_005
DVWS_000270,01/04/2022,PRD_202,31,WRH_001,STR_005
DVWS_000270,01/04/2022,PRD_043,23,WRH_001,STR_005
DVWS_000270,01/04/2022,PRD_166,50,WRH_001,STR_005
DVWS_000270,01/04/2022,PRD_057,67,WRH_001,STR_005
DVWS_000271,01/04/2022,PRD_110,49,WRH_009,STR_006
DVWS_000272,01/04/2022,PRD_284,72,WRH_008,STR_006
DVWS_000272,01/04/2022,PRD_309,50,WRH_008,STR_006
DVWS_000272,01/04/2022,PRD_278,42,WRH_008,STR_006
DVWS_000273,01/04/2022,PRD_016,36,WRH_006,STR_006
DVWS_000273,01/04/2022,PRD_070,62,WRH_006,STR_006
DVWS_000274,01/04/2022,PRD_151,90,WRH_004,STR_006
DVWS_000274,01/04/2022,PRD_030,10,WRH_004,STR_006
DVWS_000275,01/04/2022,PRD_296,2,WRH_001,STR_006
DVWS_000275,01/04/2022,PRD_259,78,WRH_001,STR_006
DVWS_000276,01/04/2022,PRD_202,41,WRH_003,STR_006
DVWS_000276,01/04/2022,PRD_046,83,WRH_003,STR_006
DVWS_000277,01/04/2022,PRD_252,56,WRH_002,STR_006
DVWS_000277,01/04/2022,PRD_013,87,WRH_002,STR_006
DVWS_000277,01/04/2022,PRD_204,82,WRH_002,STR_006
DVWS_000277,01/04/2022,PRD_065,65,WRH_002,STR_006
DVWS_000278,01/04/2022,PRD_062,94,WRH_007,STR_006
DVWS_000278,01/04/2022,PRD_297,24,WRH_007,STR_006
DVWS_000278,01/04/2022,PRD_126,60,WRH_007,STR_006
DVWS_000278,01/04/2022,PRD_198,98,WRH_007,STR_006
DVWS_000279,01/04/2022,PRD_210,86,WRH_004,STR_007
DVWS_000279,01/04/2022,PRD_145,47,WRH_004,STR_007
DVWS_000279,01/04/2022,PRD_181,15,WRH_004,STR_007
DVWS_000279,01/04/2022,PRD_172,96,WRH_004,STR_007
DVWS_000280,01/04/2022,PRD_130,94,WRH_008,STR_007
DVWS_000280,01/04/2022,PRD_115,71,WRH_008,STR_007
DVWS_000280,01/04/2022,PRD_111,62,WRH_008,STR_007
DVWS_000280,01/04/2022,PRD_205,30,WRH_008,STR_007
DVWS_000281,01/04/2022,PRD_018,57,WRH_009,STR_007
DVWS_000282,01/04/2022,PRD_137,68,WRH_001,STR_007
DVWS_000282,01/04/2022,PRD_073,47,WRH_001,STR_007
DVWS_000282,01/04/2022,PRD_225,50,WRH_001,STR_007
DVWS_000282,01/04/2022,PRD_203,78,WRH_001,STR_007
DVWS_000282,01/04/2022,PRD_227,5,WRH_001,STR_007
DVWS_000283,01/04/2022,PRD_291,38,WRH_002,STR_007
DVWS_000283,01/04/2022,PRD_114,55,WRH_002,STR_007
DVWS_000283,01/04/2022,PRD_155,80,WRH_002,STR_007
DVWS_000283,01/04/2022,PRD_300,66,WRH_002,STR_007
DVWS_000283,01/04/2022,PRD_139,91,WRH_002,STR_007
DVWS_000284,01/04/2022,PRD_135,63,WRH_007,STR_007
DVWS_000284,01/04/2022,PRD_014,69,WRH_007,STR_007
DVWS_000284,01/04/2022,PRD_244,3,WRH_007,STR_007
DVWS_000285,01/04/2022,PRD_251,50,WRH_004,STR_008
