delivery_id,order_date,arrival_date,supplier_id,warehouse_id,product_id,unit_price,qty
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_091,1,39
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_065,1.18,22
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_195,1.68,33
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_203,28.1,25
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_154,7.61,38
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_250,42.41,10
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_044,1.5,46
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_096,14.1,44
DVSW_000224,05/02/2022,05/10/2022,SUPP_007,WRH_006,PRD_267,2.66,41
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_208,9.68,18
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_112,26.1,39
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_277,8.57,47
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_231,0.69,19
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_061,0.99,19
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_153,0.71,26
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_118,1.28,23
DVSW_000225,05/11/2022,05/15/2022,SUPP_026,WRH_007,PRD_126,6.65,13
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_196,2.1,46
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_221,8.73,43
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_197,0.68,10
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_204,3.66,15
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_193,7.39,10
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_106,1.37,21
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_238,1.42,17
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_003,2,47
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_055,2.98,17
DVSW_000226,05/15/2022,05/19/2022,SUPP_035,WRH_002,PRD_224,0.71,34
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_198,1.74,47
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_285,2.08,35
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_094,21.83,39
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_261,5.13,32
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_055,0.33,33
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_057,2.28,35
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_058,0.56,27
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_042,6.04,50
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_200,9.39,43
DVSW_000227,05/22/2022,06/03/2022,SUPP_031,WRH_006,PRD_020,3.67,15
DVSW_000228,05/25/2022,06/07/2022,SUPP_035,WRH_008,PRD_056,3.11,17
DVSW_000228,05/25/2022,06/07/2022,SUPP_035,WRH_008,PRD_294,180.04,36
DVSW_000228,05/25/2022,06/07/2022,SUPP_035,WRH_008,PRD_111,0.92,26
DVSW_000228,05/25/2022,06/07/2022,SUPP_035,WRH_008,PRD_062,0.53,50
DVSW_000228,05/25/2022,06/07/2022,SUPP_035,WRH_008,PRD_076,1.29,26
DVSW_000229,06/03/2022,06/17/2022,SUPP_029,WRH_004,PRD_141,8.54,22
DVSW_000229,06/03/2022,06/17/2022,SUPP_029,WRH_004,PRD_223,14.22,36
DVSW_000229,06/03/2022,06/17/2022,SUPP_029,WRH_004,PRD_126,6.62,28
DVSW_000229,06/03/2022,06/17/2022,SUPP_029,WRH_004,PRD_166,24.43,24
DVSW_000229,06/03/2022,06/17/2022,SUPP_029,WRH_004,PRD_009,1.28,30
DVSW_000229,06/03/2022,06/17/2022,SUPP_029,WRH_004,PRD_006,0.56,33
DVSW_000229,06/03/2022,06/17/2022,SUPP_029,WRH_004,PRD_015,1.65,22
DVSW_000230,06/05/2022,06/18/2022,SUPP_007,WRH_002,PRD_166,3.25,49
DVSW_000230,06/05/2022,06/18/2022,SUPP_007,WRH_002,PRD_151,0.22,10
DVSW_000230,06/05/2022,06/18/2022,SUPP_007,WRH_002,PRD_299,114.49,44
DVSW_000230,06/05/2022,06/18/2022,SUPP_007,WRH_002,PRD_195,4.85,17
DVSW_000230,06/05/2022,06/18/2022,SUPP_007,WRH_002,PRD_163,37.61,16
DVSW_000230,06/05/2022,06/18/2022,SUPP_007,WRH_002,PRD_043,0.17,43
DVSW_000230,06/05/2022,06/18/2022,SUPP_007,WRH_002,PRD_287,8.54,42
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_294,501.18,36
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_130,10.91,15
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_156,2.97,44
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_183,18.94,50
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_245,3.41,31
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_185,25.86,21
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_052,1.15,37
DVSW_000231,06/13/2022,06/25/2022,SUPP_020,WRH_005,PRD_085,1.79,13
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_127,2.98,23
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_154,11.64,34
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_143,3.98,11
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_288,4.89,20
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_243,1.58,38
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_066,2.69,17
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_123,4.11,21
DVSW_000232,06/18/2022,07/03/2022,SUPP_040,WRH_002,PRD_302,233.72,24
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_036,0.75,39
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_071,4.06,24
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_119,6.3,40
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_172,7.27,27
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_028,0.69,16
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_139,4.68,28
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_286,6.43,48
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_164,14.41,11
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_030,1.95,37
DVSW_000233,06/20/2022,06/23/2022,SUPP_018,WRH_006,PRD_148,1.79,11
DVSW_000234,06/22/2022,07/05/2022,SUPP_020,WRH_007,PRD_078,2.67,25
DVSW_000234,06/22/2022,07/05/2022,SUPP_020,WRH_007,PRD_057,2.29,24
DVSW_000234,06/22/2022,07/05/2022,SUPP_020,WRH_007,PRD_267,9.5,38
DVSW_000234,06/22/2022,07/05/2022,SUPP_020,WRH_007,PRD_015,2.29,37
DVSW_000234,06/22/2022,07/05/2022,SUPP_020,WRH_007,PRD_257,21.5,47
DVSW_000234,06/22/2022,07/05/2022,SUPP_020,WRH_007,PRD_239,4.24,33
DVSW_000234,06/22/2022,07/05/2022,SUPP_020,WRH_007,PRD_252,11.41,32
DVSW_000235,06/25/2022,06/26/2022,SUPP_012,WRH_003,PRD_195,0.17,41
DVSW_000235,06/25/2022,06/26/2022,SUPP_012,WRH_003,PRD_240,1.01,15
DVSW_000235,06/25/2022,06/26/2022,SUPP_012,WRH_003,PRD_264,7.12,42
DVSW_000235,06/25/2022,06/26/2022,SUPP_012,WRH_003,PRD_281,8.08,16
DVSW_000235,06/25/2022,06/26/2022,SUPP_012,WRH_003,PRD_282,7.08,16
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_026,22.42,35
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_008,0.51,25
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_288,16.35,31
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_091,1.59,26
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_260,20.99,41
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_148,7.9,10
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_014,2.05,22
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_273,25.17,30
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_240,4.28,32
DVSW_000236,07/05/2022,07/12/2022,SUPP_022,WRH_002,PRD_292,126.96,31
DVSW_000237,07/09/2022,07/16/2022,SUPP_040,WRH_002,PRD_093,11.59,44
DVSW_000237,07/09/2022,07/16/2022,SUPP_040,WRH_002,PRD_297,26.38,16
DVSW_000237,07/09/2022,07/16/2022,SUPP_040,WRH_002,PRD_061,1.37,21
DVSW_000237,07/09/2022,07/16/2022,SUPP_040,WRH_002,PRD_278,1.16,44
DVSW_000237,07/09/2022,07/16/2022,SUPP_040,WRH_002,PRD_090,1.15,19
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_251,8.89,44
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_229,24.97,20
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_200,7.36,43
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_165,37.36,46
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_186,25.96,34
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_202,16.77,48
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_188,2.42,50
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_210,1.95,40
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_005,3.93,43
DVSW_000238,07/13/2022,07/20/2022,SUPP_009,WRH_008,PRD_077,3.13,33
DVSW_000239,07/20/2022,07/31/2022,SUPP_013,WRH_009,PRD_074,5.45,28
DVSW_000239,07/20/2022,07/31/2022,SUPP_013,WRH_009,PRD_186,23.97,43
DVSW_000239,07/20/2022,07/31/2022,SUPP_013,WRH_009,PRD_302,212.62,19
DVSW_000239,07/20/2022,07/31/2022,SUPP_013,WRH_009,PRD_032,1.67,49
DVSW_000239,07/20/2022,07/31/2022,SUPP_013,WRH_009,PRD_231,0.19,40
DVSW_000240,07/30/2022,08/02/2022,SUPP_012,WRH_008,PRD_271,1.13,14
DVSW_000240,07/30/2022,08/02/2022,SUPP_012,WRH_008,PRD_108,1.94,12
DVSW_000240,07/30/2022,08/02/2022,SUPP_012,WRH_008,PRD_290,2.31,30
DVSW_000240,07/30/2022,08/02/2022,SUPP_012,WRH_008,PRD_064,0.46,34
DVSW_000240,07/30/2022,08/02/2022,SUPP_012,WRH_008,PRD_169,33.61,45
DVSW_000240,07/30/2022,08/02/2022,SUPP_012,WRH_008,PRD_172,3.2,45
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_296,296.9,16
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_275,4.68,44
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_006,1.08,13
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_255,7.51,35
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_098,1.61,27
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_082,0.9,49
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_105,0.82,18
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_011,0.6,12
DVSW_000241,08/05/2022,08/06/2022,SUPP_022,WRH_001,PRD_004,3.78,13
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_279,3.79,41
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_091,0.73,32
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_045,4.04,47
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_077,2.8,12
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_217,9.15,18
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_052,4.54,26
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_022,27.4,12
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_015,1.93,20
DVSW_000242,08/08/2022,08/09/2022,SUPP_016,WRH_009,PRD_269,13.25,40
DVSW_000243,08/11/2022,08/26/2022,SUPP_006,WRH_009,PRD_125,5.1,28
DVSW_000243,08/11/2022,08/26/2022,SUPP_006,WRH_009,PRD_274,1.62,21
DVSW_000243,08/11/2022,08/26/2022,SUPP_006,WRH_009,PRD_241,11.48,41
DVSW_000243,08/11/2022,08/26/2022,SUPP_006,WRH_009,PRD_283,1.8,33
DVSW_000243,08/11/2022,08/26/2022,SUPP_006,WRH_009,PRD_130,7.01,47
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_109,2.93,31
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_270,3.79,32
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_061,3.16,19
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_010,2.72,21
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_098,0.58,39
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_179,9.26,31
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_080,3.17,43
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_175,5.09,39
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_100,0.4,38
DVSW_000244,08/15/2022,08/19/2022,SUPP_003,WRH_009,PRD_190,2.41,24
DVSW_000245,08/19/2022,08/31/2022,SUPP_026,WRH_009,PRD_022,2.09,14
DVSW_000245,08/19/2022,08/31/2022,SUPP_026,WRH_009,PRD_125,12.47,16
DVSW_000245,08/19/2022,08/31/2022,SUPP_026,WRH_009,PRD_275,4.72,11
DVSW_000245,08/19/2022,08/31/2022,SUPP_026,WRH_009,PRD_155,5.96,26
DVSW_000245,08/19/2022,08/31/2022,SUPP_026,WRH_009,PRD_150,0.16,18
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_177,5.16,45
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_253,73.41,26
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_059,4.88,38
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_187,0.69,47
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_104,2.08,34
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_058,1.29,11
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_021,6.1,43
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_251,4.13,35
DVSW_000246,08/22/2022,09/01/2022,SUPP_032,WRH_001,PRD_230,16.86,28
DVSW_000247,08/31/2022,09/14/2022,SUPP_011,WRH_006,PRD_156,0.64,48
DVSW_000247,08/31/2022,09/14/2022,SUPP_011,WRH_006,PRD_217,2.88,22
DVSW_000247,08/31/2022,09/14/2022,SUPP_011,WRH_006,PRD_210,9.33,17
DVSW_000247,08/31/2022,09/14/2022,SUPP_011,WRH_006,PRD_175,6.46,37
DVSW_000247,08/31/2022,09/14/2022,SUPP_011,WRH_006,PRD_020,0.38,36
DVSW_000247,08/31/2022,09/14/2022,SUPP_011,WRH_006,PRD_043,3.81,12
DVSW_000247,08/31/2022,09/14/2022,SUPP_011,WRH_006,PRD_148,7.36,12
DVSW_000248,09/05/2022,09/18/2022,SUPP_002,WRH_009,PRD_153,0.52,49
DVSW_000248,09/05/2022,09/18/2022,SUPP_002,WRH_009,PRD_235,0.4,31
DVSW_000248,9/5/2022,09/18/2022,SUPP_002,WRH_009,PRD_203,23.31,44
DVSW_000248,9/5/2022,09/18/2022,SUPP_002,WRH_009,PRD_046,0.53,44
DVSW_000248,9/5/2022,09/18/2022,SUPP_002,WRH_009,PRD_008,0.11,45
DVSW_000249,9/8/2022,09/14/2022,SUPP_006,WRH_003,PRD_192,2.53,40
DVSW_000249,9/8/2022,09/14/2022,SUPP_006,WRH_003,PRD_066,1.01,31
DVSW_000249,9/8/2022,09/14/2022,SUPP_006,WRH_003,PRD_228,1.21,48
DVSW_000249,9/8/2022,09/14/2022,SUPP_006,WRH_003,PRD_221,2.89,38
DVSW_000249,9/8/2022,09/14/2022,SUPP_006,WRH_003,PRD_253,38.33,10
DVSW_000250,9/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_039,12.82,23
DVSW_000250,9/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_024,10.48,31
DVSW_000250,09/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_093,4.41,21
DVSW_000250,09/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_132,7.21,31
DVSW_000250,09/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_285,7.78,22
DVSW_000250,09/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_295,470.61,17
DVSW_000250,09/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_254,2.33,13
DVSW_000250,09/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_018,0.4,19
DVSW_000250,09/11/2022,09/14/2022,SUPP_001,WRH_001,PRD_141,9.8,46
DVSW_000251,09/20/2022,10/02/2022,SUPP_015,WRH_009,PRD_057,3.64,38
DVSW_000251,09/20/2022,10/02/2022,SUPP_015,WRH_009,PRD_036,2.76,24
DVSW_000251,09/20/2022,10/02/2022,SUPP_015,WRH_009,PRD_013,0.32,47
DVSW_000251,09/20/2022,10/2/2022,SUPP_015,WRH_009,PRD_103,3.71,43
DVSW_000251,09/20/2022,10/2/2022,SUPP_015,WRH_009,PRD_055,5.47,25
DVSW_000251,09/20/2022,10/2/2022,SUPP_015,WRH_009,PRD_104,0.92,13
DVSW_000251,09/20/2022,10/2/2022,SUPP_015,WRH_009,PRD_011,0.5,37
DVSW_000251,09/20/2022,10/2/2022,SUPP_015,WRH_009,PRD_038,3.07,29
DVSW_000251,09/20/2022,10/2/2022,SUPP_015,WRH_009,PRD_269,11.09,38
DVSW_000251,09/20/2022,10/02/2022,SUPP_015,WRH_009,PRD_077,0.7,26
DVSW_000252,09/24/2022,10/02/2022,SUPP_005,WRH_008,PRD_290,5.88,11
DVSW_000252,09/24/2022,10/02/2022,SUPP_005,WRH_008,PRD_036,3.32,41
DVSW_000252,09/24/2022,10/02/2022,SUPP_005,WRH_008,PRD_204,11.34,23
DVSW_000252,09/24/2022,10/02/2022,SUPP_005,WRH_008,PRD_050,0.21,35
DVSW_000252,09/24/2022,10/02/2022,SUPP_005,WRH_008,PRD_260,24.46,34
DVSW_000253,09/28/2022,09/30/2022,SUPP_036,WRH_001,PRD_201,25.48,20
DVSW_000253,09/28/2022,09/30/2022,SUPP_036,WRH_001,PRD_180,1.86,19
DVSW_000253,09/28/2022,09/30/2022,SUPP_036,WRH_001,PRD_068,0.56,13
DVSW_000253,09/28/2022,09/30/2022,SUPP_036,WRH_001,PRD_164,18.23,41
DVSW_000253,9/28/2022,09/30/2022,SUPP_036,WRH_001,PRD_009,0.44,33
DVSW_000253,9/28/2022,09/30/2022,SUPP_036,WRH_001,PRD_166,38.08,36
DVSW_000253,9/28/2022,09/30/2022,SUPP_036,WRH_001,PRD_066,0.67,34
DVSW_000254,10/6/2022,10/13/2022,SUPP_001,WRH_001,PRD_299,95.8,33
DVSW_000254,10/6/2022,10/13/2022,SUPP_001,WRH_001,PRD_138,9.07,37
DVSW_000254,10/6/2022,10/13/2022,SUPP_001,WRH_001,PRD_144,0.55,18
DVSW_000254,10/06/2022,10/13/2022,SUPP_001,WRH_001,PRD_160,10.77,34
DVSW_000254,10/06/2022,10/13/2022,SUPP_001,WRH_001,PRD_114,22.45,43
DVSW_000254,10/06/2022,10/13/2022,SUPP_001,WRH_001,PRD_033,0.85,38
DVSW_000254,10/06/2022,10/13/2022,SUPP_001,WRH_001,PRD_083,1.93,28
DVSW_000254,10/06/2022,10/13/2022,SUPP_001,WRH_001,PRD_017,1.01,46
DVSW_000254,10/06/2022,10/13/2022,SUPP_001,WRH_001,PRD_150,0.12,24
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_283,6.19,17
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_086,4.27,12
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_221,7.77,22
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_173,9.06,41
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_295,156.14,49
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_148,2.91,10
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_147,4.13,21
DVSW_000255,10/09/2022,10/13/2022,SUPP_005,WRH_005,PRD_266,6.99,12
DVSW_000256,10/14/2022,10/16/2022,SUPP_024,WRH_006,PRD_077,1.95,44
DVSW_000256,10/14/2022,10/16/2022,SUPP_024,WRH_006,PRD_048,3,25
DVSW_000256,10/14/2022,10/16/2022,SUPP_024,WRH_006,PRD_130,6.5,34
DVSW_000256,10/14/2022,10/16/2022,SUPP_024,WRH_006,PRD_163,57.78,21
DVSW_000256,10/14/2022,10/16/2022,SUPP_024,WRH_006,PRD_188,1.02,16
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_003,3.23,46
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_086,5.5,41
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_033,3.19,26
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_249,34.6,41
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_029,3.58,11
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_085,1.57,50
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_309,293.37,26
DVSW_000257,10/22/2022,10/30/2022,SUPP_002,WRH_007,PRD_159,2.29,21
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_119,1.83,50
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_030,2.53,47
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_164,4.55,33
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_055,5.34,10
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_066,0.64,47
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_091,2.08,42
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_056,5.82,22
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_226,4.59,46
DVSW_000258,10/25/2022,11/03/2022,SUPP_020,WRH_005,PRD_177,9.01,30
DVSW_000259,11/03/2022,11/05/2022,SUPP_012,WRH_004,PRD_256,5.22,35
DVSW_000259,11/03/2022,11/05/2022,SUPP_012,WRH_004,PRD_294,360.22,18
DVSW_000259,11/03/2022,11/05/2022,SUPP_012,WRH_004,PRD_212,3.38,17
DVSW_000259,11/03/2022,11/05/2022,SUPP_012,WRH_004,PRD_002,0.75,28
DVSW_000259,11/03/2022,11/05/2022,SUPP_012,WRH_004,PRD_091,0.33,41
DVSW_000259,11/3/2022,11/05/2022,SUPP_012,WRH_004,PRD_083,2.18,35
DVSW_000259,11/3/2022,11/05/2022,SUPP_012,WRH_004,PRD_216,2.25,31
DVSW_000259,11/3/2022,11/05/2022,SUPP_012,WRH_004,PRD_079,4.06,17
DVSW_000259,11/3/2022,11/05/2022,SUPP_012,WRH_004,PRD_144,3.77,17
DVSW_000260,11/7/2022,11/18/2022,SUPP_001,WRH_003,PRD_117,3.18,42
DVSW_000260,11/07/2022,11/18/2022,SUPP_001,WRH_003,PRD_235,4.96,31
DVSW_000260,11/07/2022,11/18/2022,SUPP_001,WRH_003,PRD_229,20.11,23
DVSW_000260,11/07/2022,11/18/2022,SUPP_001,WRH_003,PRD_223,0.53,40
DVSW_000260,11/07/2022,11/18/2022,SUPP_001,WRH_003,PRD_212,42.99,34
DVSW_000260,11/07/2022,11/18/2022,SUPP_001,WRH_003,PRD_161,5.4,22
DVSW_000260,11/07/2022,11/18/2022,SUPP_001,WRH_003,PRD_299,157.09,13
DVSW_000260,11/07/2022,11/18/2022,SUPP_001,WRH_003,PRD_028,1.58,29
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_288,18.54,26
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_134,26.07,20
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_047,1.07,36
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_245,3.56,17
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_290,8.31,12
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_012,0.88,42
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_025,63.21,25
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_237,6.73,49
DVSW_000261,11/12/2022,11/25/2022,SUPP_019,WRH_007,PRD_279,1.68,19
DVSW_000262,11/19/2022,11/28/2022,SUPP_001,WRH_009,PRD_125,4.86,26
DVSW_000262,11/19/2022,11/28/2022,SUPP_001,WRH_009,PRD_246,2.78,46
DVSW_000262,11/19/2022,11/28/2022,SUPP_001,WRH_009,PRD_024,6.45,28
DVSW_000262,11/19/2022,11/28/2022,SUPP_001,WRH_009,PRD_200,4.4,18
DVSW_000262,11/19/2022,11/28/2022,SUPP_001,WRH_009,PRD_098,0.93,44
DVSW_000262,11/19/2022,11/28/2022,SUPP_001,WRH_009,PRD_092,24.08,49
DVSW_000262,11/19/2022,11/28/2022,SUPP_001,WRH_009,PRD_118,6.89,42
